,Unnamed: 0,recipe_urls,recipe_name,ingredients
2972,3829,https://www.allrecipes.com/recipe/103928/spinach-gnocchi-with-gorgonzola-cream-sauce/,Spinach Gnocchi with Gorgonzola Cream Sauce Recipe - Allrecipes.com,"[""1 (10 ounce) box frozen chopped spinach, thawed and squeezed dry"",""1 (16 ounce) container ricotta cheese"",""1 1/4 cups all-purpose flour"",""1 pinch ground nutmeg to taste"",""1 teaspoon brandy extract"",""1/2 teaspoon salt"",""1/8 tablespoon ground black pepper"",""1/8 teaspoon ground nutmeg"",""2 cups heavy cream"",""2 eggs"",""2 ounces crumbled Gorgonzola cheese"",""3 tablespoons dry white wine"",""salt and pepper to taste""]"
2973,3830,https://www.allrecipes.com/recipe/13971/italian-cheese-balls/,Italian Cheese Balls Recipe - Allrecipes.com,"[""1 (10.75 ounce) can condensed tomato soup"",""1 cup chopped pecans"",""1 cup dried bread crumbs"",""1 cup eggs, beaten"",""1 cup shredded Cheddar cheese"",""1 cup tomato juice"",""1 onion, chopped"",""1 teaspoon ground cumin"",""1/2 cup shredded Cheddar cheese (optional)"",""2 cups vegetable oil for frying""]"
2974,3831,https://www.allrecipes.com/recipe/17264/tangy-mediterranean-tuna-salad/,Tangy Mediterranean Tuna Salad Recipe - Allrecipes.com,"[""1 (5 ounce) can water-packed tuna, drained"",""1 cup whole, pitted kalamata olives"",""1 tablespoon capers, drained"",""1 tablespoon garlic, minced"",""1/2 one lemon, juiced"",""3 tablespoons olive oil""]"
2975,3832,https://www.allrecipes.com/recipe/88069/tomato-garlic-bread/,Tomato-Garlic Bread Recipe - Allrecipes.com,"[""1 loaf ciabatta bread, split in half horizontally"",""1 teaspoon brown sugar"",""1/3 lemon, juiced"",""1/3 lemon, zested"",""1/4 teaspoon salt"",""2 cloves garlic, minced"",""2 tablespoons olive oil"",""4 large fresh tomatoes, coarsely chopped"",""black pepper to taste""]"
2976,3833,https://www.allrecipes.com/recipe/237434/italian-lemon-cream-cake/,Italian Lemon Cream Cake Recipe - Allrecipes.com,"[""1 (16.25 ounce) package white cake mix"",""1 tablespoon milk"",""1 teaspoon grated lemon zest"",""1/2 teaspoon vanilla extract"",""2 cups heavy whipping cream"",""2 eggs"",""2 tablespoons butter, melted"",""2/3 cup confectioners' sugar, divided, plus more for dusting"",""3 1/2 tablespoons vegetable oil"",""3 tablespoons lemon juice"",""3/4 cup milk"",""4 ounces cream cheese, softened"",""Cake:"",""Crumb Topping:"",""Filling:"",""cooking spray""]"
2977,3834,https://www.allrecipes.com/recipe/69879/easy-olive-oil-tomato-and-basil-pasta/,"Easy Olive Oil, Tomato, and Basil Pasta Recipe - Allrecipes.com","[""1 (16 ounce) package farfalle pasta"",""1/2 cup fresh basil leaves, cut into thin strips"",""1/2 cup olive oil"",""2 cloves garlic, minced"",""2 roma (plum) tomatoes, seeded and diced"",""salt and pepper to taste""]"
2978,3835,https://www.allrecipes.com/recipe/271052/italian-white-bean-soup-clean-eating/,Italian White Bean Soup (Clean Eating) Recipe - Allrecipes.com,"[""1 (14.5 ounce) can fire-roasted diced tomatoes (such as Muir Glen(R))"",""1/2 cup chopped onion"",""1/2 teaspoon dried thyme"",""1/8 teaspoon ground black pepper"",""2 teaspoons dried basil"",""3 cloves garlic, minced"",""4 (14 ounce) cans white kidney beans"",""4 cups vegetable broth, divided""]"
2979,3836,https://www.allrecipes.com/recipe/155498/pear-and-prosciutto-pizza/,Pear and Prosciutto Pizza Recipe - Allrecipes.com,"[""1 (6 ounce) package fresh mozzarella, cut into small cubes"",""1 tablespoon cornmeal for dusting"",""1 tablespoon olive oil"",""1 unbaked pizza crust"",""1/2 tablespoon olive oil"",""2 ripe pears, halved and cored"",""5 thin slices prosciutto, cut into halves"",""6 cloves garlic"",""6 ounces shredded Swiss cheese"",""all-purpose flour for dusting"",""salt and ground black pepper to taste""]"
2980,3837,https://www.allrecipes.com/recipe/42767/cannoli-shells/,Cannoli Shells Recipe - Allrecipes.com,"[""1 egg yolk, beaten"",""1 quart oil for frying"",""1 tablespoon white sugar"",""1/4 teaspoon ground cinnamon"",""3 cups all-purpose flour"",""3/4 cup white wine""]"
2981,3838,https://www.allrecipes.com/recipe/238236/italian-cioppino/,Italian Cioppino Recipe - Allrecipes.com,"[""1 1/4 pounds cod fillets, cut into chunks"",""1 cup chopped onion"",""1 pound bay scallops"",""1 pound large shrimp, peeled and deveined"",""1 tablespoon dried basil"",""1/2 cup water"",""1/2 teaspoon dried oregano"",""1/2 teaspoon dried thyme"",""1/4 teaspoon red pepper flakes"",""10 mussels, cleaned and debearded"",""10 small clams in shell, scrubbed"",""2 (14.5 ounce) cans chicken broth"",""2 (14.5 ounce) cans diced tomatoes"",""2 bay leaves"",""3 cloves garlic, minced"",""3 tablespoons unsalted butter"",""3/4 cup white wine""]"
2982,3839,https://www.allrecipes.com/recipe/232292/creamy-pasta-casserole/,Creamy Pasta Casserole Recipe - Allrecipes.com,"[""1 (12 ounce) package farfalle (bow tie) pasta"",""1 (24 ounce) jar pasta sauce"",""1 onion, minced"",""1 pound ground beef"",""1 teaspoon Italian seasoning"",""1/2 (8 ounce) package cream cheese, softened"",""1/2 cup shredded mozzarella cheese"",""1/2 teaspoon red pepper flakes"",""2 cloves garlic, minced""]"
2983,3840,https://www.allrecipes.com/recipe/216725/chicken-cacciatore-delight/,Chicken Cacciatore Delight Recipe - Allrecipes.com,"[""1 (14.5 ounce) can crushed tomatoes, drained"",""1 (3 pound) whole chicken, cut into pieces"",""1 (8 ounce) can tomato sauce"",""1 (8 ounce) package sliced fresh mushrooms"",""1 teaspoon salt"",""1/2 cup all-purpose flour"",""1/2 cup chopped green bell pepper"",""1/4 cup peanut oil"",""1/4 cup sherry"",""1/4 teaspoon dried oregano"",""2 cloves garlic, crushed"",""2 cups onions, cut into thin rings""]"
2984,3841,https://www.allrecipes.com/recipe/263933/mussels-pasta/,Mussels Pasta Recipe - Allrecipes.com,"[""1 clove garlic, minced"",""1 clove garlic, peeled"",""1 cup tomato sauce"",""1 splash dry white wine"",""1/2 teaspoon red pepper flakes, or to taste"",""1/4 onion, chopped"",""2 tablespoons chopped fresh parsley, or to taste"",""20 clams in shell, scrubbed"",""25 mussels, cleaned and debearded"",""3 tablespoons olive oil, divided"",""4 tablespoons freshly grated Parmesan cheese, or to taste"",""salt and ground black pepper to taste""]"
2985,3842,https://www.allrecipes.com/recipe/15222/meat-filled-manicotti/,Meat Filled Manicotti Recipe - Allrecipes.com,"[""1 (32 ounce) jar spaghetti sauce"",""1 (8 ounce) package manicotti pasta"",""1 1/2 cups cottage cheese"",""1 pound lean ground beef"",""1/2 cup grated Parmesan cheese"",""1/2 teaspoon dried oregano"",""2 cups shredded mozzarella cheese"",""2 egg whites""]"
2986,3843,https://www.allrecipes.com/recipe/232058/italian-sausage-tortellini-bake/,Italian Sausage Tortellini Bake Recipe - Allrecipes.com,"[""1 (14 ounce) can Italian-style diced tomatoes"",""1 (24 ounce) jar marinara sauce"",""1 (9 ounce) package frozen cheese-filled tortellini"",""1 green bell pepper, chopped"",""1 onion, chopped"",""1 pound bulk Italian sausage"",""1 teaspoon garlic powder"",""2 cups shredded mozzarella cheese""]"
2987,3844,https://www.allrecipes.com/recipe/68430/italian-sausage-bread/,Italian Sausage Bread Recipe - Allrecipes.com,"[""1 1/2 cups brown sugar"",""1 1/2 cups white sugar"",""1 cup chopped pecans"",""1 cup cold coffee"",""1 cup raisins"",""1 pound raw, bulk Italian sausage"",""1 teaspoon baking powder"",""1 teaspoon baking soda"",""1 teaspoon ginger"",""1 teaspoon pumpkin pie spice"",""2 eggs, lightly beaten"",""3 cups all-purpose flour""]"
2988,3845,https://www.allrecipes.com/recipe/17323/mushroom-risotto/,Mushroom Risotto Recipe - Allrecipes.com,"[""1 1/2 cups sliced fresh mushrooms"",""1 clove garlic, crushed"",""1 cup grated Parmesan cheese"",""1 cup rice"",""1 cup whole milk"",""1 tablespoon olive oil"",""1 teaspoon butter"",""1 teaspoon minced celery"",""1 teaspoon minced fresh parsley"",""1/4 cup heavy cream"",""3 small onions, finely chopped"",""5 cups vegetable stock"",""salt and pepper to taste""]"
2989,3846,https://www.allrecipes.com/recipe/268832/rustic-italian-soup-with-farro/,Rustic Italian Soup with Farro Recipe - Allrecipes.com,"[""1 (14.5 ounce) can fire-roasted diced tomatoes with juice"",""1 small yellow onion, diced"",""1 tablespoon olive oil"",""1 teaspoon dried basil"",""1 teaspoon ground black pepper"",""1 teaspoon oregano"",""1 teaspoon red pepper flakes"",""1/2 (14.5 ounce) can great Northern beans, drained"",""1/2 cup farro"",""1/2 cup water"",""1/4 cup grated Parmesan cheese, or to taste (optional)"",""2 1/2 cups baby kale"",""2 tablespoons minced garlic"",""4 cups chicken stock""]"
2990,3847,https://www.allrecipes.com/recipe/148889/sauteed-swiss-chard-with-parmesan-cheese/,Sauteed Swiss Chard with Parmesan Cheese Recipe - Allrecipes.com,"[""1 bunch Swiss chard, stems and center ribs cut out and chopped together, leaves coarsely chopped separately"",""1 tablespoon fresh lemon juice, or to taste"",""1 tablespoon minced garlic"",""1/2 cup dry white wine"",""1/2 small red onion, diced"",""2 tablespoons butter"",""2 tablespoons freshly grated Parmesan cheese"",""2 tablespoons olive oil"",""salt to taste (optional)""]"
2991,3848,https://www.allrecipes.com/recipe/57428/chicken-piccata-with-artichoke-hearts/,Chicken Piccata with Artichoke Hearts Recipe - Allrecipes.com,"[""1 (13.75 ounce) can artichoke hearts, drained and chopped, liquid reserved"",""1 (14.5 ounce) can chicken broth"",""1 clove garlic, minced"",""1 onion, minced"",""1/2 cup white wine"",""1/2 teaspoon Italian seasoning"",""1/4 cup capers, with liquid"",""1/4 teaspoon salt"",""1/8 teaspoon black pepper"",""1/8 teaspoon garlic powder"",""2 tablespoons butter"",""2 tablespoons lemon juice"",""2 tablespoons olive oil"",""3/4 cup all-purpose flour"",""4 skinless, boneless chicken breast halves, pounded 1/2 inch thick and cut into thirds""]"
2992,3849,https://www.allrecipes.com/recipe/267577/pasta-al-forno/,Pasta al Forno Recipe - Allrecipes.com,"[""1 (16 ounce) package rotini pasta (such as Barilla(R))"",""1 (6 ounce) can tomato paste"",""1 tablespoon olive oil, or as needed"",""1/2 pound bacon, chopped"",""1/2 pound ground beef, or more to taste"",""1/3 pound chopped mozzarella cheese"",""1/3 pound chopped provolone cheese"",""1/4 cup white wine, or as needed"",""2 (26 ounce) packages chopped tomatoes (such as Pomi(R))"",""2 red onions, finely chopped"",""4 tablespoons grated Parmesan cheese, or more to taste"",""4 tablespoons white sugar, or more to taste"",""salt to taste""]"
2993,3850,https://www.allrecipes.com/recipe/14062/soft-polenta-with-spicy-tomato-sauce/,Soft Polenta with Spicy Tomato Sauce Recipe - Allrecipes.com,"[""1 large portobello mushroom, chopped"",""1 quart water"",""1 teaspoon dried oregano"",""1/2 cup grated Parmesan cheese"",""1/2 cup quinoa"",""1/2 cup stone ground cornmeal"",""1/2 teaspoon crushed red pepper flakes (optional)"",""1/2 teaspoon salt"",""1/4 cup shaved Parmesan cheese"",""1/4 cup sherry"",""2 (14.5 ounce) cans stewed tomatoes"",""2 cups minced onion"",""2 tablespoons olive oil"",""3 cloves garlic, minced"",""3 cups chopped green onions"",""salt and pepper to taste""]"
2994,3851,https://www.allrecipes.com/recipe/72451/garlic-lovers-pizza-crust-for-the-bread-machine/,Garlic Lover's Pizza Crust for the Bread Machine Recipe - Allrecipes.com,"[""1 teaspoon white sugar"",""1/2 teaspoon salt"",""2 cups bread flour"",""2 tablespoons olive oil"",""2 teaspoons active dry yeast"",""3 cloves garlic, minced"",""6 fluid ounces lukewarm water""]"
2995,3852,https://www.allrecipes.com/recipe/229505/bracciole-flank-steak-rolls/,Bracciole (Flank Steak Rolls) Recipe - Allrecipes.com,"[""1 (8 ounce) can tomato sauce"",""1 cup chopped fresh parsley"",""1 hard-boiled egg, chopped"",""1 pinch salt and ground black pepper"",""1 pinch white sugar"",""1 tablespoon olive oil"",""1 tablespoon olive oil, or more if needed"",""1 teaspoon ground black pepper"",""1 teaspoon salt"",""1 tomato, chopped, or more as needed"",""1/2 cup grated Parmesan cheese"",""1/2 onion, chopped"",""2 pounds flank steak, pounded until thin"",""2 tablespoons olive oil"",""4 cloves garlic, minced"",""5 toothpicks, or as needed""]"
2996,3853,https://www.allrecipes.com/recipe/62212/fideo-mexican-spaghetti/,Fideo (Mexican Spaghetti) Recipe - Allrecipes.com,"[""1 (12 ounce) package spaghetti noodles, broken in half"",""1 1/2 cups water"",""1 cup shredded Cheddar cheese"",""1 large onion, chopped"",""1/2 tablespoon ground cumin"",""2 1/2 teaspoons chili powder"",""2 tablespoons vegetable oil"",""4 skinless, boneless chicken breast halves"",""5 roma (plum) tomatoes, chopped"",""salt and pepper to taste""]"
2997,3854,https://www.allrecipes.com/recipe/23746/italian-almond-cookies-ii/,Italian Almond Cookies II Recipe - Allrecipes.com,"[""1 cup all-purpose flour"",""2 cups confectioners' sugar"",""2 cups sliced almonds"",""2 cups white sugar"",""2 pounds almond paste"",""8 egg whites""]"
2998,3855,https://www.allrecipes.com/recipe/246814/polpette-di-patate-fritte-potato-and-prosciutto-fritters/,Polpette di Patate Fritte (Potato and Prosciutto Fritters) Recipe - Allrecipes.com,"[""1 egg"",""1/4 cup all-purpose flour"",""1/4 cup extra-virgin olive oil, or as needed"",""2 large potatoes, peeled and coarsely shredded"",""2 slices prosciutto, chopped"",""salt and ground black pepper to taste""]"
2999,3856,https://www.allrecipes.com/recipe/24718/creamy-polenta-with-roasted-corn-and-fresh-sage/,Creamy Polenta with Roasted Corn and Fresh Sage Recipe - Allrecipes.com,"[""1 cup cornmeal"",""1 teaspoon finely chopped garlic"",""1/2 cup grated Parmesan cheese"",""1/2 yellow onion, diced"",""2 cups milk"",""2 ears corn"",""3 cups water"",""3 tablespoons chopped fresh sage leaves"",""3 tablespoons olive oil"",""salt and pepper to taste""]"
3000,3857,https://www.allrecipes.com/recipe/231860/spinach-alfredo-sauce-better-than-olive-garden/,Spinach Alfredo Sauce (Better than Olive Garden®) Recipe - Allrecipes.com,"[""1 cup grated Parmesan cheese"",""1 pinch salt and ground black pepper to taste (optional)"",""1 pint heavy whipping cream"",""1 teaspoon garlic powder"",""1/2 cup butter"",""3 tablespoons cream cheese"",""3/4 cup thawed frozen chopped spinach""]"
3001,3858,https://www.allrecipes.com/recipe/241844/italian-anise-bread/,Italian Anise Bread Recipe - Allrecipes.com,"[""1/2 cup butter, melted"",""1/2 cup warm water"",""12 3/8 cups all-purpose flour"",""2 (.25 ounce) packages active dry yeast"",""2 cups warm milk"",""2 cups white sugar"",""5 tablespoons anise seed"",""8 eggs, at room temperature""]"
3002,3859,https://www.allrecipes.com/recipe/8078/italian-creme-layer-cake/,Italian Creme Layer Cake Recipe - Allrecipes.com,"[""1 (3.5 ounce) package flaked coconut"",""1 (8 ounce) package cream cheese, softened"",""1 cup buttermilk"",""1 cup chopped pecans"",""1 teaspoon baking soda"",""1 teaspoon vanilla extract"",""1/2 cup butter"",""1/2 cup margarine, softened"",""1/2 cup shortening"",""1/2 cup vegetable oil"",""2 cups all-purpose flour"",""2 cups white sugar"",""4 cups confectioners' sugar"",""4 egg whites"",""4 egg yolks""]"
3003,3860,https://www.allrecipes.com/recipe/217380/busy-moms-spaghetti-bolognese/,Busy Mom's Spaghetti Bolognese Recipe - Allrecipes.com,"[""1 (16 ounce) package uncooked spaghetti"",""1 (6 ounce) can tomato paste"",""1 cup diced carrot"",""1 envelope beef and onion dry soup mix"",""1 teaspoon dried basil"",""1 teaspoon dried oregano"",""1 teaspoon granulated garlic"",""1 teaspoon ground thyme"",""2 cups water"",""2 pounds lean ground beef""]"
3004,3861,https://www.allrecipes.com/recipe/219326/easy-tuscan-chicken/,Easy Tuscan Chicken Recipe - Allrecipes.com,"[""1 (8 ounce) package sliced fresh mushrooms"",""1 1/2 teaspoons ground black pepper"",""1 1/2 teaspoons salt"",""1 teaspoon ground black pepper"",""1/2 onion, chopped"",""1/4 cup olive oil, divided"",""2 teaspoons Italian seasoning"",""3 skinless, boneless chicken breast halves"",""3/4 (8 ounce) can artichoke hearts in water, drained"",""3/4 cup white wine"",""4 large roma tomatoes, quartered"",""6 tablespoons butter""]"
3005,3862,https://www.allrecipes.com/recipe/10159/cranberry-almond-biscotti/,Cranberry Almond Biscotti Recipe - Allrecipes.com,"[""1 cup sweetened-dried cranberries"",""1 cup white sugar"",""1 tablespoon vanilla extract"",""1 teaspoon baking powder"",""1/2 teaspoon baking soda"",""2 1/4 cups all-purpose flour"",""2 egg whites"",""2 eggs"",""3/4 cup sliced almonds""]"
3006,3863,https://www.allrecipes.com/recipe/240286/italian-cream-cheese-cake/,Italian Cream Cheese Cake Recipe - Allrecipes.com,"[""1 (16 ounce) box confectioners' sugar"",""1 (3.5 ounce) can sweetened flaked coconut (such as Bakers(R) Angel Flake(R))"",""1 (8 ounce) package cream cheese, at room temperature"",""1 cup buttermilk"",""1 cup chopped nuts"",""1 teaspoon baking soda"",""1 teaspoon vanilla extract"",""1/2 cup margarine"",""1/2 cup vegetable shortening"",""1/4 cup butter"",""1/4 cup mixed nuts, or as desired for garnish (optional)"",""2 cups all-purpose flour"",""2 cups white sugar"",""5 egg whites"",""5 egg yolks"",""Cake:"",""Cream Cheese Frosting:""]"
3007,3864,https://www.allrecipes.com/recipe/234354/pesto-alfredo-sauce/,Pesto Alfredo Sauce Recipe - Allrecipes.com,"[""1 cup half-and-half"",""1/4 cup prepared pesto"",""1/4 teaspoon garlic powder"",""1/8 teaspoon ground black pepper"",""1/8 teaspoon salt"",""2 tablespoons butter""]"
3008,3865,https://www.allrecipes.com/recipe/53118/ricotta-eggplant-rolls/,Ricotta Eggplant Rolls Recipe - Allrecipes.com,"[""1 (10 ounce) can tomato sauce"",""1 (15 ounce) container ricotta cheese"",""1 (28 ounce) can crushed tomatoes in puree"",""1 cup all-purpose flour"",""1 teaspoon salt"",""1 teaspoon white sugar"",""1/2 cup grated Parmesan cheese"",""1/2 cup vegetable oil, divided"",""1/2 teaspoon ground black pepper"",""1/4 cup heavy cream"",""2 cups plain dried bread crumbs"",""2 cups shredded mozzarella cheese"",""2 eggs"",""2 large eggplants, peeled and sliced lengthwise into 1/4 inch slices"",""2 tablespoons Italian seasoning"",""3/4 cup chopped fresh parsley"",""4 cloves garlic, minced"",""fresh parsley, for garnish (optional)""]"
3009,3866,https://www.allrecipes.com/recipe/159004/galliano/,Galliano Recipe - Allrecipes.com,"[""1 teaspoon anise extract"",""1 teaspoon chopped crystallized ginger"",""12 drops peppermint extract"",""15 drops yellow food coloring"",""2 (750 milliliter) bottles vodka"",""2 teaspoons vanilla extract"",""4 cups white sugar"",""8 whole cloves""]"
3010,3867,https://www.allrecipes.com/recipe/8901/chicken-piccata-iii/,Chicken Piccata III Recipe - Allrecipes.com,"[""1 (14 ounce) can artichoke hearts, drained and quartered"",""1 cup all-purpose flour"",""1 pound skinless, boneless chicken breast halves - cut into thin strips"",""1/2 teaspoon garlic powder"",""1/2 teaspoon paprika"",""1/4 cup lemon juice"",""1/4 cup vegetable oil"",""3/4 cup chicken stock"",""4 ounces fresh mushrooms, sliced"",""salt and pepper to taste""]"
3011,3868,https://www.allrecipes.com/recipe/233654/light-tuscan-garlic-chicken/,Light Tuscan Garlic Chicken Recipe - Allrecipes.com,"[""1 red bell pepper, cut into matchstick-sized pieces"",""1 tablespoon all-purpose flour"",""1 tablespoon chopped fresh basil"",""1 tablespoon chopped fresh oregano"",""1 tablespoon chopped fresh thyme"",""1 tablespoon salt"",""1/2 cup white wine"",""1/2 pound fresh spinach"",""1/3 cup grated Parmesan cheese"",""2 cups low-fat buttermilk"",""2 teaspoons freshly ground black pepper"",""2 teaspoons olive oil, divided"",""20 asparagus spears, trimmed"",""3 cloves garlic, minced"",""4 (3 ounce) skinless, boneless chicken breast halves, pounded thin"",""6 ounces whole wheat linguine"",""olive oil cooking spray""]"
3012,3869,https://www.allrecipes.com/recipe/241635/deep-dish-pizza-dough/,Deep Dish Pizza Dough Recipe - Allrecipes.com,"[""1 (.25 ounce) package active dry yeast"",""1 cup bread flour"",""1/2 cup all-purpose flour, or as needed"",""1/3 cup white sugar"",""1/4 cup corn oil"",""2 cups all-purpose flour"",""2 teaspoons salt"",""2/3 cup water"",""6 tablespoons vegetable oil""]"
3013,3870,https://www.allrecipes.com/recipe/11957/foglie-chef-doogies-dautunno-with-chicken-and-portobella-mushrooms/,Foglie Chef Doogie's D'Autunno with Chicken and Portobella Mushrooms Recipe - Allrecipes.com,"[""1 (16 ounce) package foglie d'autumn (autumn leaves) pasta"",""1 (32 ounce) jar spaghetti sauce"",""1 cup chopped onion"",""1 tablespoon olive oil"",""1 teaspoon dried basil"",""1 teaspoon dried thyme"",""1 teaspoon ground black pepper"",""1 whole boneless, skinless chicken breast, cubed"",""1/2 cup Burgundy wine"",""1/2 cup chopped green bell pepper"",""1/2 teaspoon kosher salt"",""1/2 teaspoon rubbed sage"",""1/4 cup Chardonnay wine"",""2 portobello mushrooms, cut into 1/2 inch pieces"",""2 tablespoons olive oil"",""4 cloves garlic, minced""]"
3014,3871,https://www.allrecipes.com/recipe/15486/mediterranean-chicken/,Mediterranean Chicken Recipe - Allrecipes.com,"[""1 tablespoon chopped fresh basil"",""1/2 cup diced onion"",""1/2 cup kalamata olives"",""1/2 cup white wine"",""1/4 cup chopped fresh parsley"",""2 tablespoons white wine"",""2 teaspoons chopped fresh thyme"",""2 teaspoons olive oil"",""3 cloves garlic, minced"",""3 cups tomatoes, chopped"",""6 skinless, boneless chicken breast halves"",""salt and pepper to taste""]"
3015,3872,https://www.allrecipes.com/recipe/261735/belgioioso-tiramisu-dessert/,BelGioioso Tiramisu Dessert Recipe - Allrecipes.com,"[""1 cup brewed espresso or strong coffee, cooled, divided"",""1/2 cup sugar"",""10 ladyfingers"",""2 tablespoons cognac or brandy"",""2 tablespoons unsweetened cocoa powder"",""3 large eggs, separated"",""8 ounces BelGioioso Mascarpone cheese""]"
3016,3873,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,Chicken Parmesan Recipe - Allrecipes.com,"[""1 cup olive oil for frying"",""1 cup panko bread crumbs, or more as needed"",""1 tablespoon olive oil"",""1/2 cup grated Parmesan cheese"",""1/2 cup grated provolone cheese"",""1/2 cup prepared tomato sauce"",""1/4 cup chopped fresh basil"",""1/4 cup fresh mozzarella, cut into small cubes"",""1/4 cup grated Parmesan cheese"",""2 eggs"",""2 tablespoons all-purpose flour, or more if needed"",""4 skinless, boneless chicken breast halves"",""salt and freshly ground black pepper to taste""]"
3017,3874,https://www.allrecipes.com/recipe/215754/basil-pecan-pesto/,Basil Pecan Pesto Recipe - Allrecipes.com,"[""1 1/2 cups pecans"",""1 pinch ground black pepper to taste"",""1/2 cup shredded Parmesan cheese"",""1/2 teaspoon kosher salt"",""3 cups fresh basil leaves"",""3/4 cup olive oil"",""4 cloves garlic""]"
3018,3875,https://www.allrecipes.com/recipe/201865/pecan-parsley-pepper-pesto/,Pecan Parsley Pepper Pesto Recipe - Allrecipes.com,"[""1 cup shaved Parmesan cheese"",""1 jalapeno pepper, seeded"",""1 lemon, juiced and zested"",""2 cups extra virgin olive oil"",""2 cups flat leaf parsley with stems"",""2 cups shelled pecans"",""3 cloves garlic"",""30 pitted kalamata olives""]"
3019,3876,https://www.allrecipes.com/recipe/132071/calamari-in-a-creamy-white-wine-sauce/,Calamari in a Creamy White Wine Sauce Recipe - Allrecipes.com,"[""1 cup cream"",""1/2 cup shredded fresh basil"",""1/2 pound linguine pasta"",""1/4 cup freshly grated Parmesan cheese"",""2 tablespoons cornstarch"",""2 tablespoons olive oil"",""3 cherry peppers, thinly sliced"",""3 cloves garlic, crushed"",""3/4 cup white wine"",""8 ounces squid, cleaned and cut into rings and tentacles"",""crushed red pepper flakes to taste"",""salt and pepper to taste""]"
3020,3877,https://www.allrecipes.com/recipe/93100/italian-eggplant-salad/,Italian Eggplant Salad Recipe - Allrecipes.com,"[""1 clove garlic, crushed"",""1 tablespoon balsamic vinegar"",""1 teaspoon dried oregano"",""1 teaspoon dried parsley"",""1/4 teaspoon dried basil"",""2 tablespoons white sugar"",""3 tablespoons olive oil"",""6 eggplants"",""salt and pepper to taste""]"
3021,3878,https://www.allrecipes.com/recipe/19413/olive-blasta-pasta/,Olive Blasta Pasta Recipe - Allrecipes.com,"[""1 tablespoon minced fresh parsley"",""1/2 cup sliced black olives"",""1/2 teaspoon dried basil"",""1/2 teaspoon minced garlic"",""10 sun-dried tomatoes, softened"",""2 green onions, chopped"",""2 skinless, boneless chicken breast halves - cut into bite size pieces"",""2 tablespoons grated Parmesan cheese"",""2 tablespoons olive oil"",""4 ounces fettuccini pasta""]"
3022,3879,https://www.allrecipes.com/recipe/233867/italian-layered-salad-with-bison-pepperoni/,Italian Layered Salad with Bison Pepperoni Recipe - Allrecipes.com,"[""1 (8 ounce) package bison sausage with pepperoni seasoning"",""1 1/2 cups cubed fresh mozzarella cheese"",""1 cup cherry or grape tomatoes, halved"",""1 cup chopped fennel bulb"",""1 cup chopped yellow bell pepper"",""1/2 teaspoon salt"",""1/4 cup chopped fresh basil"",""1/4 cup milk"",""1/4 teaspoon black pepper"",""2/3 cup mayonnaise"",""2/3 cup sour cream"",""6 cups shredded romaine lettuce"",""Basil-Sour Cream Dressing:""]"
3023,3880,https://www.allrecipes.com/recipe/23134/pesto-sauce/,Pesto Sauce Recipe - Allrecipes.com,"[""1 1/2 cups chopped walnuts"",""1 cup olive oil"",""1/4 cup grated Parmesan cheese"",""3 cups fresh basil leaves"",""4 cloves garlic, peeled"",""salt and pepper to taste""]"
3024,3881,https://www.allrecipes.com/recipe/78210/teenas-spicy-pesto-chicken-and-pasta/,Teena's Spicy Pesto Chicken and Pasta Recipe - Allrecipes.com,"[""1 (16 ounce) package uncooked farfalle (bow tie) pasta"",""1 pound skinless, boneless chicken breast halves - cut into 1 inch pieces"",""1 tablespoon hot chile paste (such as sambal oelek)"",""1/2 cup chopped cilantro"",""1/2 cup grated Parmesan cheese"",""3 tablespoons olive oil"",""6 tablespoons prepared basil pesto""]"
3025,3882,https://www.allrecipes.com/recipe/233796/brasato-stile-italiano-pot-roast-italian-style/,Brasato Stile Italiano (Pot Roast Italian Style) Recipe - Allrecipes.com,"[""1 (28 ounce) can whole tomatoes with juice, lightly crushed with hands and pulp removed"",""1 (3 pound) bottom round roast"",""1 (5.5 ounce) can tomato-vegetable juice cocktail (such as V8(R))"",""1 1/2 onions, cut into 1-inch pieces"",""1 tablespoon dried basil"",""1 teaspoon granulated garlic, or to taste"",""1/2 onion, diced"",""1/4 cup dry cooking sherry"",""2 cups 1-inch Yukon Gold potato chunks"",""2 cups 1-inch carrot chunks"",""2 tablespoons dried oregano"",""2 tablespoons olive oil"",""2 teaspoons ground black pepper, or to taste"",""2 teaspoons kosher salt, or to taste"",""2/3 cup Cabernet Sauvignon wine"",""3 celery stalks, cut into 1-inch pieces"",""3 large cloves garlic, minced""]"
3026,3883,https://www.allrecipes.com/recipe/212896/caprese-appetizer/,Caprese Appetizer Recipe - Allrecipes.com,"[""1 pinch ground black pepper"",""1 pinch salt"",""10 ounces mozzarella cheese, cubed"",""2 tablespoons extra virgin olive oil"",""2 tablespoons fresh basil leaves, chopped"",""20 grape tomatoes"",""20 toothpicks""]"
3027,3884,https://www.allrecipes.com/recipe/266869/great-grilled-garlic-bread/,Great Grilled Garlic Bread Recipe - Allrecipes.com,"[""1 (8 ounce) loaf Calabrese bread (crusty Italian bread), cut into 1/2-inch slices"",""1 cup fresh basil, chopped"",""1 cup olive oil"",""3 teaspoons minced garlic"",""salt and coarsely ground black pepper to taste""]"
